"Column Name","Label"
"DP3_0042PA","Annotation of Percent!!OCCUPATION [1]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Service occupations"
"DP3_0043P","Percent!!OCCUPATION [1]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Sales and office occupations"
"DP3_0043PA","Annotation of Percent!!OCCUPATION [1]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Sales and office occupations"
"DP3_0044P","Percent!!OCCUPATION [1]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Natural resources, construction, and maintenance occupations"
"DP3_0044PA","Annotation of Percent!!OCCUPATION [1]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Natural resources, construction, and maintenance occupations"
"DP3_0045P","Percent!!OCCUPATION [1]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Production, transportation, and material moving occupations"
"DP3_0045PA","Annotation of Percent!!OCCUPATION [1]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Production, transportation, and material moving occupations"
"DP3_0046P","Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)"
"DP3_0046PA","Annotation of Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)"
"DP3_0047P","Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Agriculture, forestry, fishing and hunting, and mining"
"DP3_0047PA","Annotation of Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Agriculture, forestry, fishing and hunting, and mining"
"DP3_0048P","Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Construction"
"DP3_0048PA","Annotation of Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Construction"
"DP3_0049P","Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Manufacturing"
"DP3_0049PA","Annotation of Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Manufacturing"
"DP3_0050P","Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Wholesale trade"
"DP3_0050PA","Annotation of Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Wholesale trade"
"DP3_0051P","Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Retail trade"
"DP3_0051PA","Annotation of Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Retail trade"
"DP3_0052P","Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Transportation and warehousing, and utilities"
"DP3_0052PA","Annotation of Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Transportation and warehousing, and utilities"
"DP3_0053P","Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Information"
"DP3_0053PA","Annotation of Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Information"
"DP3_0054P","Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Finance and insurance, and real estate and rental and leasing"
"DP3_0054PA","Annotation of Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Finance and insurance, and real estate and rental and leasing"
"DP3_0055P","Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Professional, scientific, and management, and administrative and waste management services"
"DP3_0055PA","Annotation of Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Professional, scientific, and management, and administrative and waste management services"
"DP3_0056P","Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Educational services, and health care and social assistance"
"DP3_0056PA","Annotation of Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Educational services, and health care and social assistance"
"DP3_0057P","Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Arts, entertainment, and recreation, and accommodation and food services"
"DP3_0057PA","Annotation of Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Arts, entertainment, and recreation, and accommodation and food services"
"DP3_0058P","Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Other services, except public administration"
"DP3_0058PA","Annotation of Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Other services, except public administration"
"DP3_0059P","Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Public administration"
"DP3_0059PA","Annotation of Percent!!INDUSTRY [2]!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Public administration"
"DP3_0060P","Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over in households (excluding people in military housing units)"
"DP3_0060PA","Annotation of Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over in households (excluding people in military housing units)"
"DP3_0061P","Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Private wage and salary workers"
"DP3_0061PA","Annotation of Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Private wage and salary workers"
"DP3_0062P","Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Government workers"
"DP3_0062PA","Annotation of Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Government workers"
"DP3_0063P","Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Self-employed workers in own not incorporated business and unpaid family workers"
"DP3_0063PA","Annotation of Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over in households (excluding people in military housing units)!!Self-employed workers in own not incorporated business and unpaid family workers"
"DP3_0064P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population in households (excluding people in military housing units)"
"DP3_0064PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population in households (excluding people in military housing units)"
"DP3_0065P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population in households (excluding people in military housing units)!!With health insurance coverage"
"DP3_0065PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population in households (excluding people in military housing units)!!With health insurance coverage"
"DP3_0066P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population in households (excluding people in military housing units)!!With health insurance coverage!!With private health insurance"
"DP3_0066PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population in households (excluding people in military housing units)!!With health insurance coverage!!With private health insurance"
"DP3_0067P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population in households (excluding people in military housing units)!!With health insurance coverage!!With public coverage"
"DP3_0067PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population in households (excluding people in military housing units)!!With health insurance coverage!!With public coverage"
"DP3_0068P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population in households (excluding people in military housing units)!!No health insurance coverage"
"DP3_0068PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population in households (excluding people in military housing units)!!No health insurance coverage"
"DP3_0069P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population under 19 years in households (excluding people in military housing units)"
"DP3_0069PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population under 19 years in households (excluding people in military housing units)"
"DP3_0070P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population under 19 years in households (excluding people in military housing units)!!With health insurance coverage"
"DP3_0070PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population under 19 years in households (excluding people in military housing units)!!With health insurance coverage"
"DP3_0071P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population under 19 years in households (excluding people in military housing units)!!No health insurance coverage"
"DP3_0071PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population under 19 years in households (excluding people in military housing units)!!No health insurance coverage"
"DP3_0072P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)"
"DP3_0072PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)"
"DP3_0073P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force"
"DP3_0073PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force"
"DP3_0074P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Employed"
"DP3_0074PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Employed"
"DP3_0075P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Employed!!With health insurance coverage"
"DP3_0075PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Employed!!With health insurance coverage"
"DP3_0076P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Employed!!With health insurance coverage!!With private health insurance"
"DP3_0076PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Employed!!With health insurance coverage!!With private health insurance"
"DP3_0077P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Employed!!With health insurance coverage!!With public coverage"
"DP3_0077PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Employed!!With health insurance coverage!!With public coverage"
"DP3_0078P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Employed!!No health insurance coverage"
"DP3_0078PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Employed!!No health insurance coverage"
"DP3_0079P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Unemployed"
"DP3_0079PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Unemployed"
"DP3_0080P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Unemployed!!With health insurance coverage"
"DP3_0080PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Unemployed!!With health insurance coverage"
"DP3_0081P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Unemployed!!With health insurance coverage!!With private health insurance"
"DP3_0081PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Unemployed!!With health insurance coverage!!With private health insurance"
"DP3_0082P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Unemployed!!With health insurance coverage!!With public coverage"
"DP3_0082PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Unemployed!!With health insurance coverage!!With public coverage"
"DP3_0083P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Unemployed!!No health insurance coverage"
"DP3_0083PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!In labor force!!Unemployed!!No health insurance coverage"
"DP3_0084P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!Not in labor force"
"DP3_0084PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!Not in labor force"
"DP3_0085P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!Not in labor force!!With health insurance coverage"
"DP3_0085PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!Not in labor force!!With health insurance coverage"
"DP3_0086P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!Not in labor force!!With health insurance coverage!!With private health insurance"
"DP3_0086PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!Not in labor force!!With health insurance coverage!!With private health insurance"
"DP3_0087P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!Not in labor force!!With health insurance coverage!!With public coverage"
"DP3_0087PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!Not in labor force!!With health insurance coverage!!With public coverage"
"DP3_0088P","Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!Not in labor force!!No health insurance coverage"
"DP3_0088PA","Annotation of Percent!!HEALTH INSURANCE COVERAGE STATUS!!Civilian population 19 to 64 years in households (excluding people in military housing units)!!Not in labor force!!No health insurance coverage"
"DP3_0089P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)"
"DP3_0089PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)"
"DP3_0090P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!Less than $2,500"
"DP3_0090PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!Less than $2,500"
"DP3_0091P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$2,500 to $4,999"
"DP3_0091PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$2,500 to $4,999"
"DP3_0092P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$5,000 to $9,999"
"DP3_0092PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$5,000 to $9,999"
"DP3_0093P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$10,000 to $14,999"
"DP3_0093PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$10,000 to $14,999"
"DP3_0094P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$15,000 to $19,999"
"DP3_0094PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$15,000 to $19,999"
"DP3_0095P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$20,000 to $24,999"
"DP3_0095PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$20,000 to $24,999"
"DP3_0096P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$25,000 to $29,999"
"DP3_0096PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$25,000 to $29,999"
"DP3_0097P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$30,000 to $39,999"
"DP3_0097PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$30,000 to $39,999"
"DP3_0098P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$40,000 to $49,999"
"DP3_0098PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$40,000 to $49,999"
"DP3_0099P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$50,000 to $59,999"
"DP3_0099PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$50,000 to $59,999"
"DP3_0100P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$60,000 to $74,999"
"DP3_0100PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$60,000 to $74,999"
"DP3_0101P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$75,000 to $99,999"
"DP3_0101PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$75,000 to $99,999"
"DP3_0102P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$100,000 to $124,999"
"DP3_0102PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$100,000 to $124,999"
"DP3_0103P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$125,000 or more"
"DP3_0103PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!$125,000 or more"
"DP3_0104P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!Median household income (dollars)"
"DP3_0104PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!Median household income (dollars)"
"DP3_0105P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!Mean household income (dollars)"
"DP3_0105PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!Mean household income (dollars)"
"DP3_0106P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)"
"DP3_0106PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)"
"DP3_0107P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!With earnings"
"DP3_0107PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!With earnings"
"DP3_0108P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!With earnings!!Mean earnings (dollars)"
"DP3_0108PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!With earnings!!Mean earnings (dollars)"
"DP3_0109P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!With Social Security income"
"DP3_0109PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!With Social Security income"
"DP3_0110P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!With Social Security income!!Mean Social Security income (dollars)"
"DP3_0110PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!With Social Security income!!Mean Social Security income (dollars)"
"DP3_0111P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!With public assistance income including Supplemental Security Income"
"DP3_0111PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!With public assistance income including Supplemental Security Income"
"DP3_0112P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!With public assistance income including Supplemental Security Income!!Mean public assistance income including Supplemental Security Income (dollars)"
"DP3_0112PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!With public assistance income including Supplemental Security Income!!Mean public assistance income including Supplemental Security Income (dollars)"
"DP3_0113P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!With retirement income"
"DP3_0113PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!With retirement income"
"DP3_0114P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!With retirement income!!Mean retirement income (dollars)"
"DP3_0114PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!With retirement income!!Mean retirement income (dollars)"
"DP3_0115P","Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!With Food Stamp/SNAP benefits"
"DP3_0115PA","Annotation of Percent!!INCOME IN 2019!!Households (excluding people in military housing units)!!With Food Stamp/SNAP benefits"
"DP3_0116P","Percent!!INCOME IN 2019!!Families (excluding families in military housing units)"
"DP3_0116PA","Annotation of Percent!!INCOME IN 2019!!Families (excluding families in military housing units)"
"DP3_0117P","Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!Less than $2,500"
"DP3_0117PA","Annotation of Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!Less than $2,500"
"DP3_0118P","Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$2,500 to $4,999"
"DP3_0118PA","Annotation of Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$2,500 to $4,999"
"DP3_0119P","Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$5,000 to $9,999"
"DP3_0119PA","Annotation of Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$5,000 to $9,999"
"DP3_0120P","Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$10,000 to $14,999"
"DP3_0120PA","Annotation of Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$10,000 to $14,999"
"DP3_0121P","Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$15,000 to $19,999"
"DP3_0121PA","Annotation of Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$15,000 to $19,999"
"DP3_0122P","Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$20,000 to $24,999"
"DP3_0122PA","Annotation of Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$20,000 to $24,999"
"DP3_0123P","Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$25,000 to $29,999"
"DP3_0123PA","Annotation of Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$25,000 to $29,999"
"DP3_0124P","Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$30,000 to $39,999"
"DP3_0124PA","Annotation of Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$30,000 to $39,999"
"DP3_0125P","Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$40,000 to $49,999"
"DP3_0125PA","Annotation of Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$40,000 to $49,999"
"DP3_0126P","Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$50,000 to $59,999"
"DP3_0126PA","Annotation of Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$50,000 to $59,999"
"DP3_0127P","Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$60,000 to $74,999"
"DP3_0127PA","Annotation of Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$60,000 to $74,999"
"DP3_0128P","Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$75,000 to $99,999"
"DP3_0128PA","Annotation of Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$75,000 to $99,999"
"DP3_0129P","Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$100,000 to $124,999"
"DP3_0129PA","Annotation of Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$100,000 to $124,999"
"DP3_0130P","Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$125,000 or more"
"DP3_0130PA","Annotation of Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!$125,000 or more"
"DP3_0131P","Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!Median family income (dollars)"
"DP3_0131PA","Annotation of Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!Median family income (dollars)"
"DP3_0132P","Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!Mean family income (dollars)"
"DP3_0132PA","Annotation of Percent!!INCOME IN 2019!!Families (excluding families in military housing units)!!Mean family income (dollars)"
"DP3_0133P","Percent!!INCOME IN 2019!!Nonfamily households (excluding people in military housing units)"
"DP3_0133PA","Annotation of Percent!!INCOME IN 2019!!Nonfamily households (excluding people in military housing units)"
"DP3_0134P","Percent!!INCOME IN 2019!!Nonfamily households (excluding people in military housing units)!!Median nonfamily income (dollars)"
"DP3_0134PA","Annotation of Percent!!INCOME IN 2019!!Nonfamily households (excluding people in military housing units)!!Median nonfamily income (dollars)"
"DP3_0135P","Percent!!INCOME IN 2019!!Nonfamily households (excluding people in military housing units)!!Mean nonfamily income (dollars)"
"DP3_0135PA","Annotation of Percent!!INCOME IN 2019!!Nonfamily households (excluding people in military housing units)!!Mean nonfamily income (dollars)"
"DP3_0136P","Percent!!INCOME IN 2019!!Per capita income (dollars) for population in households (excluding people in military housing units)"
"DP3_0136PA","Annotation of Percent!!INCOME IN 2019!!Per capita income (dollars) for population in households (excluding people in military housing units)"
"DP3_0137P","Percent!!MEDIAN EARNINGS (DOLLARS)!!Male full-time, year-round workers in households (excluding people in military housing units)"
"DP3_0137PA","Annotation of Percent!!MEDIAN EARNINGS (DOLLARS)!!Male full-time, year-round workers in households (excluding people in military housing units)"
"DP3_0138P","Percent!!MEDIAN EARNINGS (DOLLARS)!!Female full-time, year-round workers in households (excluding people in military housing units)"
"DP3_0138PA","Annotation of Percent!!MEDIAN EARNINGS (DOLLARS)!!Female full-time, year-round workers in households (excluding people in military housing units)"
"DP3_0139P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Families (excluding families in military housing units) [3]"
"DP3_0139PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Families (excluding families in military housing units) [3]"
"DP3_0140P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Families (excluding families in military housing units) [3]!!With related children under 18 years"
"DP3_0140PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Families (excluding families in military housing units) [3]!!With related children under 18 years"
"DP3_0141P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Families (excluding families in military housing units) [3]!!With related children under 18 years!!With related children under 5 years"
"DP3_0141PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Families (excluding families in military housing units) [3]!!With related children under 18 years!!With related children under 5 years"
"DP3_0142P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Married couple family in households (excluding families in military housing units) [3]"
"DP3_0142PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Married couple family in households (excluding families in military housing units) [3]"
"DP3_0143P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Married couple family in households (excluding families in military housing units) [3]!!With related children under 18 years"
"DP3_0143PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Married couple family in households (excluding families in military housing units) [3]!!With related children under 18 years"
"DP3_0144P","Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Married couple family in households (excluding families in military housing units) [3]!!With related children under 18 years!!With related children under 5 years"
"DP3_0144PA","Annotation of Percent!!NUMBER AND PERCENTAGE OF FAMILIES AND PEOPLE WITH INCOME IN 2019 BELOW POVERTY LEVEL!!Married couple family in households (excluding families in military housing units) [3]!!With related children under 18 years!!With related children under 5 years"
